data;n°;sesso;lt carapace (mm);peso tot (g);peso addome;peso epato;Hiw;TwB;SA;muta;maturità gonadi;peso gonadi;;;;;;;;;;;;;;;;;;;
06/03/2019;45;F;40.26;11.2;3.8;1;8.93;33.93;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
06/03/2019;46;F;39.97;11.1;3.8;0.9;8.11;34.23;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
06/03/2019;47;F;47.21;19;7;1.3;6.84;36.84;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
06/03/2019;48;F;44.11;15.3;4.8;1;6.54;31.37;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
06/03/2019;49;F;40.19;9.7;3.7;1;10.31;38.14;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
06/03/2019;50;F;45.19;18.2;4.7;1.5;8.24;25.82;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
06/03/2019;51;F;55.62;34.2;8.7;3.1;9.06;25.44;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
06/03/2019;52;F;46.54;22.6;6.9;1.2;5.31;30.53;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;1;M;47.73;22.3;4.9;1.7;7.62;21.97;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;2;M;44.75;14.3;4.4;1.1;7.69;30.77;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;3;M;46.76;21.4;4.4;1.2;5.61;20.56;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;4;M;46.73;23.7;5;1.2;5.06;21.10;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;5;M;43.76;17.4;4.8;1;5.75;27.59;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;6;M;48.33;18.6;5.8;1.4;7.53;31.18;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;7;M;49.18;25.8;5.8;1.5;5.81;22.48;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;8;M;46.39;22.2;4.9;1.1;4.95;22.07;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;9;M;43.12;17.5;4;1.2;6.86;22.86;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;10;M;46.43;23.5;5.1;1.4;5.96;21.70;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;11;M;49.51;20.2;5.6;1.6;7.92;27.72;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;12;M;49.95;25.5;5.7;1.4;5.49;22.35;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;13;M;51.32;23.3;6.1;1.6;6.87;26.18;NO;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;14;M;47.35;18.1;6.2;1.1;6.08;34.25;NO;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;15;M;50.86;31.2;6.3;1.8;5.77;20.19;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;16;M;47.48;15.3;6.3;1.7;11.11;41.18;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;17;M;39.06;9.6;2.9;0.7;7.29;30.21;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;18;M;47.74;19.6;4.9;1.5;7.65;25.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;19;M;45.86;15.6;4.2;1.2;7.69;26.92;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;20;M;44.13;20.7;4.4;1.3;6.28;21.26;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;21;M;42.54;13.1;4.1;1.1;8.40;31.30;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;22;M;38.68;9.9;3.4;0.8;8.08;34.34;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;23;M;43.81;13.5;4.3;1.2;8.89;31.85;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;24;M;41.66;10.9;3.8;1;9.17;34.86;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;25;M;40.24;10.8;3.5;0.7;6.48;32.41;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;26;M;39.32;12.1;3;0.8;6.61;24.79;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;27;M;41.12;11;3.8;1;9.09;34.55;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;28;M;40.57;9.5;3.4;0.6;6.32;35.79;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;29;M;46.63;15.8;4.2;0.8;5.06;26.58;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;30;M;40.52;13.9;4.4;1.1;7.91;31.65;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;31;M;43.64;13.7;4.3;1.1;8.03;31.39;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;32;M;44.82;19;4.1;0.8;4.21;21.58;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;33;M;49.83;25.8;5.8;1.1;4.26;22.48;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;34;M;45.9;16.5;5.6;1.3;7.88;33.94;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;35;M;49.59;21.9;6.2;1.4;6.39;28.31;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;36;M;51.31;22.9;6.3;1.6;6.99;27.51;NO;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;37;M;51.44;31.5;6.9;1.5;4.76;21.90;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;38;M;44.23;13.4;4.6;1;7.46;34.33;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;39;M;45.74;15.2;5.7;1.2;7.89;37.50;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;40;M;49.12;27.7;5.9;1.6;5.78;21.30;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;41;M;48.56;17;6;1;5.88;35.29;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;42;M;45.52;17.8;4.9;1.3;7.30;27.53;NO;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;43;M;39.19;11.1;3.6;0.8;7.21;32.43;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;44;M;44.02;12.7;4.1;1.1;8.66;32.28;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;45;M;52.13;;6.7;2;;;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;46;M;49.77;31.4;6.8;2;6.37;21.66;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;47;M;50.59;27.8;6.5;1.5;5.40;23.38;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;48;M;51.43;23.7;6.5;1.2;5.06;27.43;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;49;M;49.36;26.1;6.6;1.4;5.36;25.29;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;50;M;50.36;26.8;5.9;1.4;5.22;22.01;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;51;M;21.2;32.5;7;1.8;5.54;21.54;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;52;M;58.71;49.9;9.1;1.9;3.81;18.24;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;53;M;48.41;27;5.4;1.5;5.56;20.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;54;M;53.11;26.2;6.7;1.7;6.49;25.57;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;55;M;55.15;31.4;7.6;2.5;7.96;24.20;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;56;M;49.93;21.8;5.7;1.5;6.88;26.15;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;57;M;53.36;33.8;7.2;1.2;3.55;21.30;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;58;M;53.31;35.8;7;1.7;4.75;19.55;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;59;M;59.2;48.7;9.5;2.1;4.31;19.51;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;60;M;46.93;24.4;5;1.3;5.33;20.49;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;61;M;53.31;37.8;7.8;1.3;3.44;20.63;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;62;M;57.06;35.1;8.4;1.7;4.84;23.93;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;63;M;51.07;25.1;6.6;1.5;5.98;26.29;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;64;M;51.37;33.3;6.5;1.7;5.11;19.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;65;M;49.37;26.3;6.8;1.7;6.46;25.86;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;66;M;46.23;23;5.1;1.4;6.09;22.17;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;67;M;48.69;25.4;5.6;1.4;5.51;22.05;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;68;M;54.32;36.8;7.9;1.6;4.35;21.47;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;69;M;55.85;37.2;8.3;1.8;4.84;22.31;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;70;M;52.67;32.7;6.5;1.5;4.59;19.88;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;71;M;50.45;27.7;5.7;1.5;5.42;20.58;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;72;M;47.99;19.7;4.6;1.6;8.12;23.35;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;73;M;42.81;15.9;4.1;0.8;5.03;25.79;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;74;M;48.19;24.9;5.7;1.3;5.22;22.89;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;75;M;51.44;28.3;7.1;1.1;3.89;25.09;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;76;M;47.67;21.6;5;1.5;6.94;23.15;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;77;M;54.7;31.1;7;1.6;5.14;22.51;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;78;M;44.28;19.6;5;1;5.10;25.51;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;79;M;47.36;21.2;5.1;0.9;4.25;24.06;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;80;M;43.43;18.8;4.3;1;5.32;22.87;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;81;M;42.88;17.5;4.2;0.8;4.57;24.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;82;M;46.41;21.1;6;1.2;5.69;28.44;NO;SI;;;;;;;;;;;;;;;;;;;;;
09/05/2019;83;M;56.02;30.3;8;2.1;6.93;26.40;SI;NO;;;;;;;;;;;;;;;;;;;;;
09/05/2019;1;F;43.26;15.4;5;1.2;7.79;32.47;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;2;F;48.37;19.8;6.3;1.7;8.59;31.82;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;3;F;43.99;12.9;5;1.1;8.53;38.76;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;4;F;44.97;13.6;5;1.1;8.09;36.76;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;5;F;46.57;15.5;5.3;1.2;7.74;34.19;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;6;F;39.56;11.6;3.9;1;8.62;33.62;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;7;F;47.05;16.6;5.8;1.2;7.23;34.94;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;8;F;33.62;7.4;2.8;0.5;6.76;37.84;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;9;F;37.53;10.1;3.5;0.8;7.92;34.65;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;10;F;33.79;8.5;3.1;0.4;4.71;36.47;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;11;F;44.65;15.6;4.9;1.2;7.69;31.41;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;12;F;51.64;23.3;6.9;1.8;7.73;29.61;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;13;F;38.48;8.1;3.4;0.5;6.17;41.98;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;14;F;44.03;15;4.9;1.1;7.33;32.67;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;15;F;40.78;10.8;4;0.6;5.56;37.04;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;16;F;45.37;13.9;5.2;1;7.19;37.41;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;17;F;40.83;11.4;3.4;0.4;3.51;29.82;;NO;MATURE;1.2;;;;;;;;;;;;;;;;;;;
09/05/2019;18;F;45.01;15.6;4.9;1.2;7.69;31.41;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;19;F;45.16;19.1;4.9;1.2;6.28;25.65;;NO;MATURE;0.9;;;;;;;;;;;;;;;;;;;
09/05/2019;20;F;50.62;26.9;7.6;1.9;7.06;28.25;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;21;F;51.95;23.4;7.1;1.5;6.41;30.34;;SI;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
09/05/2019;22;F;47.61;21.1;6.3;2.1;9.95;29.86;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;23;F;47.37;18.7;4.9;0.8;4.28;26.20;;NO;MATURE;1.8;;;;;;;;;;;;;;;;;;;
09/05/2019;24;F;46.45;20.9;6;1.5;7.18;28.71;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
09/05/2019;25;F;53.81;27.9;7.7;2.3;8.24;27.60;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;26;F;51.04;25.8;6.5;0.7;2.71;25.19;;NO;MATURE;2.5;;;;;;;;;;;;;;;;;;;
09/05/2019;27;F;49.95;23.5;7.7;1.7;7.23;32.77;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;28;F;48.65;22.4;6.7;1.7;7.59;29.91;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;29;F;48.78;26.1;6.1;0.9;3.45;23.37;;NO;MATURE;1.9;;;;;;;;;;;;;;;;;;;
09/05/2019;30;F;57.82;37.8;9.5;2.5;6.61;25.13;;NO;MATURE;1.7;;;;;;;;;;;;;;;;;;;
09/05/2019;31;F;43.84;16.3;4.3;0.7;4.29;26.38;;NO;MATURE;2;;;;;;;;;;;;;;;;;;;
09/05/2019;32;F;50.03;22.8;6.8;2.1;9.21;29.82;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;33;F;53.17;28.5;7.6;2.3;8.07;26.67;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;34;F;55.73;31.4;9.3;2.2;7.01;29.62;;NO;MATURE;0.7;;;;;;;;;;;;;;;;;;;
09/05/2019;35;F;57.51;34.2;8.9;3.2;9.36;26.02;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;36;F;52.63;27.5;6.7;1.1;4.00;24.36;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;37;F;50.15;25.9;6.7;2;7.72;25.87;;NO;MATURE;0.3;;;;;;;;;;;;;;;;;;;
09/05/2019;38;F;43.26;12.9;4.6;0.9;6.98;35.66;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;39;F;50.89;24.2;7.7;1.9;7.85;31.82;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;40;F;50.82;24.8;5.2;1.2;4.84;20.97;;NO;MATURE;2;;;;;;;;;;;;;;;;;;;
09/05/2019;41;F;55.89;38.1;8.8;1.9;4.99;23.10;;NO;MATURE;1.5;;;;;;;;;;;;;;;;;;;
09/05/2019;42;F;63.32;48.3;13.6;3.9;8.07;28.16;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
09/05/2019;43;F;59.86;41.5;10.5;2.7;6.51;25.30;;NO;MATURE;0.8;;;;;;;;;;;;;;;;;;;
30/05/2019;1;M;60.18;51;8.9;2.1;4.12;17.45;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;2;M;55.2;35.2;6.6;1.7;4.83;18.75;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;3;M;54.11;34.2;7.5;2.1;6.14;21.93;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;4;M;50.56;33.8;7.2;1.5;4.44;21.30;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;5;M;54.93;37.4;7.4;1.8;4.81;19.79;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;6;M;50.21;30.1;6.3;1.5;4.98;20.93;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;7;M;54.24;32.8;7.9;1.7;5.18;24.09;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;8;M;50.24;22.4;6;1.4;6.25;26.79;NO;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;9;M;49.81;29.5;6.2;1.3;4.41;21.02;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;10;M;49.72;27.3;5.6;1.3;4.76;20.51;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;11;M;48.31;25.4;5.5;1.2;4.72;21.65;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;12;M;49.83;30.4;7.1;1.2;3.95;23.36;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;13;M;47.55;22.9;5.1;1.3;5.68;22.27;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;14;M;49.54;22.8;7.5;1.5;6.58;32.89;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;15;M;54.98;26.8;8.3;1.8;6.72;30.97;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;16;M;50.55;24.3;6;1.4;5.76;24.69;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;17;M;55.26;26.3;8;1.2;4.56;30.42;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;18;M;51.13;23.3;6.1;1.3;5.58;26.18;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;19;M;50.76;24.5;6.3;1.3;5.31;25.71;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;20;M;49.54;28.5;5.6;1.3;4.56;19.65;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;21;M;49.41;20.4;7.7;1.6;7.84;37.75;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;22;M;47.83;28.5;5.9;1.5;5.26;20.70;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;23;M;50.47;31.9;6.2;1.5;4.70;19.44;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;24;M;48.95;23.8;5.4;0.9;3.78;22.69;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;25;M;48.55;24.6;6;0.9;3.66;24.39;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;26;M;53.94;26.7;8.2;1.5;5.62;30.71;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;27;M;48.98;23.7;5.2;1;4.22;21.94;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;28;M;47.06;23.5;4.7;1.1;4.68;20.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;29;M;47.08;20.1;5.3;1.2;5.97;26.37;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;30;M;50.79;22.1;6.6;1.2;5.43;29.86;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;31;M;41.12;11.6;3.8;0.9;7.76;32.76;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;32;M;37.97;7.6;3.1;0.3;3.95;40.79;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;33;M;41.92;12.5;4;0.6;4.80;32.00;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;34;M;44.73;20.5;5.4;1.2;5.85;26.34;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;35;M;58.33;31.1;8.6;2.5;8.04;27.65;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;36;M;46.76;24.4;5.9;1.9;7.79;24.18;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;37;M;37.97;8.9;3.4;0.7;7.87;38.20;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;38;M;46.03;22.5;5.4;1.3;5.78;24.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;39;M;51.98;24.1;3.4;1.5;6.22;14.11;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;40;M;52.98;25.9;6.4;1.7;6.56;24.71;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;41;M;43.57;17.5;4.7;0.8;4.57;26.86;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;42;M;45.09;14.8;4.5;0.9;6.08;30.41;NO;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;43;M;46.78;16;5.6;1;6.25;35.00;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;44;M;42.27;11.8;4;0.8;6.78;33.90;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;45;M;51.34;28.7;5.9;1;3.48;20.56;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;46;M;58.18;45.7;8.7;2;4.38;19.04;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;47;M;56.62;42.6;8.2;2.2;5.16;19.25;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;48;M;55.74;41.7;8.5;1.4;3.36;20.38;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;49;M;63.79;57.7;10.7;2.5;4.33;18.54;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;50;M;58.78;38.2;7.7;2;5.24;20.16;NO;SI;;;;;;;;;;;;;;;;;;;;;
30/05/2019;51;M;55.46;43.5;8.1;2.2;5.06;18.62;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;52;M;54.66;40.4;7.5;1.8;4.46;18.56;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;53;M;55.44;40;8.1;1.5;3.75;20.25;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;54;M;58.74;42.8;8.5;1.9;4.44;19.86;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;55;M;52.64;33.4;6;1.7;5.09;17.96;SI;NO;;;;;;;;;;;;;;;;;;;;;
30/05/2019;1;F;59.53;34.7;10.9;2.9;8.36;31.41;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;2;F;61.01;50.9;11.4;3.9;7.66;22.40;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
30/05/2019;3;F;58.35;41.8;10.2;2.1;5.02;24.40;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;4;F;53.41;28.5;8.3;2.5;8.77;29.12;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;5;F;55.08;35;8.3;2.5;7.14;23.71;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
30/05/2019;6;F;51.68;31;8.6;2;6.45;27.74;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
30/05/2019;7;F;57.8;31.1;9.6;2.9;9.32;30.87;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;8;F;61.68;46;12.3;3.4;7.39;26.74;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
30/05/2019;9;F;61.46;37.3;11.7;2.6;6.97;31.37;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;10;F;51.17;25.3;7.3;2.2;8.70;28.85;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;11;F;51.43;22.4;7.6;1.9;8.48;33.93;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;12;F;47.94;22.1;5.9;1.6;7.24;26.70;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;13;F;53.73;31.9;7.4;2.4;7.52;23.20;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
30/05/2019;14;F;48.01;18.2;7;1.2;6.59;38.46;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;15;F;48.93;17.9;5.8;1.5;8.38;32.40;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;16;F;45.7;19.1;5.1;1.7;8.90;26.70;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;17;F;49.44;20.8;5.1;1.1;5.29;24.52;;NO;MATURE;1.8;;;;;;;;;;;;;;;;;;;
30/05/2019;18;F;53.03;25.7;8.1;2;7.78;31.52;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;19;F;45.79;24.6;5.2;1.1;4.47;21.14;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;20;F;43.2;14.1;4.5;0.9;6.38;31.91;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;21;F;46.84;18.5;4.9;1.2;6.49;26.49;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;22;F;50.59;20.1;6.9;1.5;7.46;34.33;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;23;F;40.94;14.5;3.9;0.7;4.83;26.90;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;24;F;55.02;28.2;9.5;2.1;7.45;33.69;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;25;F;51.71;24.2;7.8;2;8.26;32.23;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;26;F;41.62;12.8;3.5;0.5;3.91;27.34;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;27;F;46.28;18;5.7;1.8;10.00;31.67;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;28;F;45.36;15.9;5.6;1.2;7.55;35.22;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;29;F;46.13;16;5.3;1.1;6.88;33.13;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;30;F;43.16;12.9;4.6;1.5;11.63;35.66;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
30/05/2019;31;F;41.71;13.2;3.5;0.4;3.03;26.52;;NO;MATURE;1.1;;;;;;;;;;;;;;;;;;;
